item_id,claim_id,cohort,regression_type,gold_label,gpt54_transition,gpt54mini_transition,consensus_A,rule_A,consensus_B,rule_B,consensus_C,rule_C,sd_confidence_A,sd_confidence_C,nli_disagrees,nli2_disagrees,weakly_warranted,cosine_sim,evidence_set_size,n_evidence_pages,claim_len_words,evidence_len_words,resolver_outcome_A,disagreement_type_A,resolver_outcome_B,disagreement_type_B,resolver_outcome_C,disagreement_type_C,resolved_by_titles,resolved_only_by_structure,still_ambiguous_after_C,reversed_after_titles,reversed_after_structure,silver_taxonomy
SA-000762,35381,regression,both,Supported,correct_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,16.17899873292535,13.302631318652711,True,True,True,0.4483156204223633,2,2,12,39,Ambiguous,judge_error,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000763,160764,rescue,,Supported,wrong_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.8,0.8,False,False,False,0.826646625995636,1,1,10,17,,,,,,,False,False,False,False,False,silver_unresolved
SA-000764,141838,rescue,,Refuted,correct_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,2.6532998322843198,1.3564659966250536,False,False,False,0.3521668612957001,1,1,9,21,,,,,,,False,False,False,False,False,silver_unresolved
SA-000765,13076,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.7483314773547882,1.2,True,True,True,0.6746348738670349,1,1,12,39,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000766,37801,rescue,,Supported,correct_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,3.0724582991474434,0.6324555320336759,True,True,True,0.5990233421325684,1,1,13,23,,,,,,,False,False,False,False,False,silver_unresolved
SA-000767,166921,rescue,,Supported,wrong_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.9664793948382653,1.7435595774162693,True,False,True,0.4236351549625397,1,1,6,14,,,,,,,False,False,False,False,False,silver_unresolved
SA-000768,209099,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.8944271909999159,2.9257477676655586,False,True,False,0.4845203757286072,1,1,8,23,,,,,,,False,False,False,False,False,silver_unresolved
SA-000769,187375,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.8330302779823358,0.4,True,True,True,0.5995299816131592,1,1,10,19,,,,,,,False,False,False,False,False,silver_unresolved
SA-000770,145470,regression,mini_only,Refuted,wrong_to_correct,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.8,3.5777087639996634,True,False,True,0.571027398109436,1,1,12,21,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000771,166646,rescue,,Supported,wrong_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.7129319932501077,0.7483314773547882,False,True,False,0.7526638507843018,1,1,8,21,,,,,,,False,False,False,False,False,silver_unresolved
SA-000772,140233,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,11.702991070662236,2.280350850198276,True,True,True,0.3795775771141052,1,1,3,29,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000773,158903,rescue,,Supported,wrong_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.227105745132009,0.7483314773547882,True,True,True,0.5539088845252991,1,1,10,12,,,,,,,False,False,False,False,False,silver_unresolved
SA-000774,185220,resistant,,Refuted,wrong_to_correct,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4898979485566356,1.4966629547095764,True,True,True,0.5378738045692444,2,2,10,62,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000775,175464,resistant,,Refuted,wrong_to_correct,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4898979485566356,0.8,True,True,True,0.5557671189308167,1,1,7,22,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000776,201801,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,2.039607805437114,2.4,False,False,False,0.5330736041069031,1,1,17,41,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000777,187571,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.8973665961010275,1.4966629547095764,True,True,True,0.6260329484939575,1,1,7,28,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000778,10671,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.0,0.9797958971132712,False,False,False,0.8050844669342041,1,1,9,27,,,,,,,False,False,False,False,False,silver_unresolved
SA-000779,105788,regression,both,Supported,correct_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,15.025311976794358,18.093092604637828,True,True,True,0.42625510692596436,1,1,6,77,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000780,62831,rescue,,Refuted,wrong_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,2.0396078054371136,0.8,False,False,False,0.4469653367996216,1,1,12,21,,,,,,,False,False,False,False,False,silver_unresolved
SA-000781,106115,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Refuted,high_consensus,Unresolved,unresolved,Ambiguous,ambiguous_majority,11.356055653262711,10.518555033843766,False,False,False,0.7348452210426331,1,1,11,72,,,Ambiguous,semantic_conflict,Ambiguous,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000782,15197,rescue,,Supported,wrong_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.7483314773547882,0.9797958971132712,False,False,False,0.8544008731842041,1,1,12,23,,,,,,,False,False,False,False,False,silver_unresolved
SA-000783,86783,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Unresolved,unresolved,Refuted,high_consensus,Refuted,high_consensus,17.304334717058612,5.455272678794342,True,True,True,0.5275784730911255,1,1,9,26,Ambiguous,judge_error,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000784,87894,robust,,Refuted,correct_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,9.086253353280437,7.58946638440411,True,False,True,0.7446922063827515,1,1,12,33,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000785,58608,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.1540659228538015,2.9393876913398134,True,True,True,0.8885372877120972,2,2,11,25,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000786,147045,resistant,,Refuted,wrong_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Refuted,high_consensus,Refuted,high_consensus,7.155417527999327,14.907716122867377,False,False,False,0.5274547338485718,2,2,6,69,Ambiguous,semantic_conflict,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000787,180578,rescue,,Supported,correct_to_correct,wrong_to_correct,Unresolved,unresolved,Ambiguous,ambiguous_majority,Supported,high_consensus,10.488088481701515,4.1182520563948,True,True,True,0.19666245579719543,1,1,12,28,Ambiguous,representation_sensitive,Ambiguous,partial_warrant,,,False,True,False,False,False,silver_structured_evidence_sensitive
SA-000788,59641,rescue,,Refuted,wrong_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,3.7629775444453557,2.039607805437114,False,False,False,0.4218937158584595,1,1,10,31,,,,,,,False,False,False,False,False,silver_unresolved
SA-000789,204309,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4898979485566356,0.6324555320336759,False,False,False,0.5969758629798889,1,1,10,32,,,,,,,False,False,False,False,False,silver_unresolved
SA-000790,51355,regression,both,Supported,correct_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.867919710958146,10.658330075579382,True,False,True,0.7672684192657471,1,1,8,39,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000791,207543,regression,both,Supported,correct_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,9.064215354899728,7.547184905645283,True,True,True,0.48564839363098145,1,1,10,19,Ambiguous,representation_sensitive,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000792,7744,rescue,,Refuted,wrong_to_correct,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,18.137254478007414,16.809521111560557,True,True,True,0.44225484132766724,1,1,11,22,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000793,20708,resistant,,Refuted,wrong_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.818163074019441,13.145341380123988,False,False,False,0.8456117510795593,2,2,13,22,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Refuted,judge_error,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000794,16474,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.0,0.6324555320336759,False,False,False,0.7685121297836304,1,1,8,24,,,,,,,False,False,False,False,False,silver_unresolved
SA-000795,5037,rescue,,Supported,correct_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.1908902300206643,0.4,True,False,True,0.8748525381088257,1,1,12,12,,,,,,,False,False,False,False,False,silver_unresolved
SA-000796,137725,rescue,,Refuted,correct_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.5999999999999999,0.8,False,False,False,0.22174343466758728,1,1,7,25,,,,,,,False,False,False,False,False,silver_unresolved
SA-000797,25408,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.9797958971132712,0.8944271909999159,False,False,False,0.7736368179321289,1,1,11,11,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000798,192035,rescue,,Supported,wrong_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.6832815729997477,1.4966629547095764,True,True,True,0.7223155498504639,1,1,9,17,,,,,,,False,False,False,False,False,silver_unresolved
SA-000799,149787,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.7483314773547882,1.019803902718557,True,False,True,0.5865196585655212,1,1,10,26,,,,,,,False,False,False,False,False,silver_unresolved
SA-000800,38124,rescue,,Refuted,wrong_to_correct,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,16.90443728729235,21.592591322025246,False,True,False,0.7055503129959106,1,1,13,47,Ambiguous,representation_sensitive,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000801,46188,resistant,,Supported,wrong_to_wrong,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.9393876913398134,3.4409301068170506,False,False,False,0.8441177606582642,1,1,7,25,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000802,206465,regression,gpt54_only,Refuted,correct_to_wrong,correct_to_correct,Refuted,high_consensus,Unresolved,unresolved,Refuted,high_consensus,5.4258639865002145,2.039607805437114,True,True,True,0.3799995183944702,1,1,9,18,,,Refuted,judge_error,,,False,True,False,False,False,silver_structured_evidence_sensitive
SA-000803,5093,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.039607805437114,3.249615361854384,False,True,False,0.6278023719787598,1,1,5,12,,,,,,,False,False,False,False,False,silver_unresolved
SA-000804,153831,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4898979485566356,0.4,True,True,True,0.6214893460273743,1,1,10,27,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000805,171603,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,9.068627239003709,0.4898979485566356,True,True,True,0.5339956283569336,1,1,10,20,,,,,,,False,False,False,False,False,silver_unresolved
SA-000806,187795,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,10.75174404457249,0.4898979485566356,True,True,True,0.43461477756500244,1,1,12,24,,,,,,,False,False,False,False,False,silver_unresolved
SA-000807,88690,rescue,,Supported,correct_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,11.98999582985749,0.4898979485566356,True,False,True,0.6009699106216431,1,1,15,21,,,,,,,False,False,False,False,False,silver_unresolved
SA-000808,126915,rescue,,Refuted,wrong_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.6324555320336759,0.4898979485566356,False,False,False,0.5030008554458618,1,1,7,26,,,,,,,False,False,False,False,False,silver_unresolved
SA-000809,47230,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,9.927738916792686,7.8383671769061705,True,True,True,0.8618351221084595,1,1,7,29,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,representation_sensitive,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000810,102417,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,4.308131845707604,0.9797958971132711,True,True,True,0.72930908203125,1,1,8,27,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000811,92687,rescue,,Refuted,wrong_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.16619037896906,0.4898979485566356,False,False,False,0.6000963449478149,1,1,7,28,,,,,,,False,False,False,False,False,silver_unresolved
SA-000812,55815,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,12.15894732285653,0.8,True,True,True,0.5830916166305542,1,1,10,22,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000813,145866,regression,mini_only,Supported,correct_to_correct,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,11.689311356961968,3.7094473981982814,True,True,True,0.44804662466049194,1,1,5,20,Ambiguous,representation_sensitive,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000814,223343,rescue,,Supported,wrong_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,12.319090875547595,0.4,True,True,True,0.6217814087867737,1,1,14,10,,,,,,,False,False,False,False,False,silver_unresolved
SA-000815,106627,rescue,,Refuted,correct_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4898979485566356,0.4898979485566356,False,False,False,0.9216168522834778,1,1,12,26,,,,,,,False,False,False,False,False,silver_unresolved
SA-000816,180734,rescue,,Supported,wrong_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.754427451295717,3.32264954516723,True,True,True,0.47735562920570374,1,1,12,13,Ambiguous,representation_sensitive,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000817,199812,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,13.879481258317979,3.1240998703626617,True,False,True,0.7662107944488525,1,1,20,25,,,,,,,False,False,False,False,False,silver_unresolved
SA-000818,39174,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,4.1952353926806065,2.039607805437114,False,False,False,0.8961670398712158,1,1,10,13,,,,,,,False,False,False,False,False,silver_unresolved
SA-000819,2466,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.8944271909999159,1.8547236990991405,False,False,False,0.5549383759498596,1,1,8,24,,,,,,,False,False,False,False,False,silver_unresolved
SA-000820,215137,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.4898979485566356,0.4898979485566356,False,False,False,0.8542861938476562,1,1,10,15,,,,,,,False,False,False,False,False,silver_unresolved
SA-000821,152918,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,4.079215610874228,5.314132102234569,True,True,True,0.5228620767593384,1,1,5,27,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000822,105651,rescue,,Refuted,correct_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.9797958971132711,0.7483314773547882,False,False,False,0.8479297757148743,1,1,7,21,,,,,,,False,False,False,False,False,silver_unresolved
SA-000823,162200,rescue,,Refuted,wrong_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.019803902718557,0.4898979485566356,False,False,False,0.695949912071228,1,1,8,21,,,,,,,False,False,False,False,False,silver_unresolved
SA-000824,48484,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,17.428711943227473,0.4,True,True,True,0.5788132548332214,1,1,8,28,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000825,38599,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Unresolved,unresolved,Supported,high_consensus,Supported,high_consensus,13.272528018429647,0.9797958971132712,True,True,True,0.5368013381958008,1,1,4,26,Ambiguous,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000826,179036,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,13.481839637082176,1.2,True,True,True,0.7078627943992615,1,1,15,32,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000827,16809,rescue,,Supported,wrong_to_correct,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.207313811473275,4.833218389437829,True,True,True,0.4685747027397156,1,1,9,26,Ambiguous,representation_sensitive,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000828,225281,rescue,,Supported,correct_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.6532998322843198,1.3564659966250536,False,True,False,0.6550607085227966,1,1,6,17,,,,,,,False,False,False,False,False,silver_unresolved
SA-000829,147632,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.2649110640673518,0.4898979485566356,True,False,True,0.6857198476791382,1,1,12,28,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000830,137276,resistant,,Refuted,wrong_to_wrong,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,7.964923100695951,3.5777087639996634,True,False,False,0.8137890696525574,1,1,5,8,Ambiguous,semantic_conflict,Ambiguous,semantic_conflict,Ambiguous,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000831,173492,resistant,,Refuted,correct_to_correct,wrong_to_wrong,Unresolved,unresolved,Refuted,high_consensus,Unresolved,unresolved,10.461357464497617,19.59183503401353,False,True,False,0.6571628451347351,1,1,17,28,Refuted,judge_error,,,Refuted,judge_error,True,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000832,96603,regression,gpt54_only,Supported,correct_to_wrong,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,23.866294224282075,11.959933110180843,False,True,False,0.6158124208450317,1,1,4,23,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000833,24795,resistant,,Refuted,wrong_to_wrong,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.2449944320643644,0.9797958971132712,False,True,False,0.9328627586364746,1,1,13,44,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000834,218244,rescue,,Supported,correct_to_correct,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,7.547184905645283,9.58331884056875,True,True,True,0.8476212024688721,1,1,11,25,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000835,204654,regression,gpt54_only,Supported,correct_to_wrong,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,30.711561340967346,21.599999999999998,True,True,True,0.5566842555999756,1,1,11,20,Unresolved,unresolved,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000836,167984,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.576819745345025,3.0724582991474434,True,True,False,0.5616530179977417,1,1,6,17,,,,,,,False,False,False,False,False,silver_unresolved
SA-000837,150366,resistant,,Supported,wrong_to_correct,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,18.00444389588304,2.4000000000000004,True,True,True,0.04282895848155022,1,1,3,29,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000838,64142,regression,gpt54_only,Supported,correct_to_wrong,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,10.665833300778706,12.432216214336043,False,False,False,0.7466038465499878,1,1,12,25,Ambiguous,representation_sensitive,Ambiguous,partial_warrant,Ambiguous,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000839,82883,regression,mini_only,Refuted,wrong_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Unresolved,unresolved,Ambiguous,ambiguous_majority,6.711184694225007,2.5298221281347035,True,True,True,0.7035664916038513,1,1,9,27,Ambiguous,partial_warrant,Ambiguous,semantic_conflict,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000840,212767,rescue,,Supported,wrong_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,11.171392035015153,0.8,True,True,True,0.8914273977279663,1,1,14,12,,,,,,,False,False,False,False,False,silver_unresolved
SA-000841,59967,rescue,,Refuted,correct_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,17.622712617528553,0.4898979485566356,False,False,False,0.5227153897285461,1,1,11,46,,,,,,,False,False,False,False,False,silver_unresolved
SA-000842,124805,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,2.6532998322843198,0.4898979485566356,False,False,False,0.6570020914077759,1,1,7,21,,,,,,,False,False,False,False,False,silver_unresolved
SA-000843,41780,resistant,,Supported,wrong_to_wrong,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,14.921125962875589,3.655133376499413,True,True,True,0.44215017557144165,1,1,8,17,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000844,205648,rescue,,Refuted,wrong_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.019803902718557,0.4898979485566356,False,False,False,0.7580859661102295,1,1,8,21,,,,,,,False,False,False,False,False,silver_unresolved
SA-000845,51683,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4898979485566356,0.4898979485566356,False,False,False,0.7441015839576721,1,1,8,23,,,,,,,False,False,False,False,False,silver_unresolved
SA-000846,42213,rescue,,Supported,correct_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.416609194718914,1.2,True,True,True,0.5235454440116882,1,1,12,24,,,,,,,False,False,False,False,False,silver_unresolved
SA-000847,113953,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4,0.4,False,False,False,0.612358808517456,1,1,12,35,,,,,,,False,False,False,False,False,silver_unresolved
SA-000848,123756,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,14.620533505997654,0.7483314773547882,True,True,True,0.6075140237808228,1,1,6,22,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000849,87187,regression,both,Supported,correct_to_wrong,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,17.805617091243988,0.4,True,True,True,0.5320138931274414,1,1,11,64,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000850,53421,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Ambiguous,ambiguous_majority,Unresolved,unresolved,3.9799497484264803,15.80379701211073,True,True,True,0.6194031238555908,2,2,6,54,,,Ambiguous,representation_sensitive,Refuted,judge_error,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000851,63201,resistant,,Refuted,wrong_to_wrong,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,16.36581803638303,0.4,False,False,False,0.39098548889160156,1,1,7,38,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000852,139445,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.4696938456699067,0.4898979485566356,False,False,False,0.7907347083091736,1,1,8,21,,,,,,,False,False,False,False,False,silver_unresolved
SA-000853,12015,regression,mini_only,Supported,wrong_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,15.252540771950095,12.986146464598342,True,True,True,0.6058526039123535,1,1,9,72,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
